代码,名称,最新价,涨跌幅,成交量,成交额,换手率,量比,最高,最低,开盘,昨收,总市值,主力净流入,主力占比,超大单净流入,超大单占比,大单净流入,大单占比,中单净流入,中单占比,小单净流入,小单占比,5日主力净流入,5日主力占比,5日超大买入,5日超大卖出,融资净买入,融资净买入占比,融券净卖出,融券卖出量,10日主力净流入,10日主力占比,行业
600708,光明地产,2.99,4.91,376471,107517317.0,1.69,1.38,3.03,2.74,2.85,2.85,6663623862,14497908.0,13.48,6241405.0,5.81,8256503.0,7.68,-228977.0,-0.21,-14268931.0,-13.27,37409088.0,8.43,-4406355.0,-0.99,41815443.0,9.43,6913187.0,-44322274.0,27882434.0,3.33,房地产开发
600605,汇通能源,29.97,0.13,53393,156186024.0,2.59,0.92,30.29,28.76,30.24,29.93,6182284397,14416003.0,9.23,1887794.0,1.21,12528209.0,8.02,-9539640.0,-6.11,-4876364.0,-3.12,39437245.0,4.26,-18988714.0,-2.05,58425959.0,6.31,-1511071.0,-37926176.0,52895351.0,3.51,一般零售
603496,恒为科技,27.18,1.65,236140,637384777.0,7.37,1.55,27.5,26.21,26.59,26.74,8703287225,14347920.0,2.25,-17948462.0,-2.82,32296382.0,5.07,15985147.0,2.51,-30333067.0,-4.76,270988245.0,11.89,127206300.0,5.58,143781945.0,6.31,-66004792.0,-204983454.0,285033867.0,8.27,计算机设备
603125,常青科技,29.72,3.48,98818,291373470.0,2.44,1.02,30.5,28.75,28.75,28.72,12031737065,14334386.0,4.92,527371.0,0.18,13807015.0,4.74,-3672094.0,-1.26,-10662292.0,-3.66,106983075.0,7.49,39907076.0,2.79,67075999.0,4.69,-12442863.0,-94540213.0,107062698.0,4.84,化学制品
601975,招商南油,4.56,1.11,3452122,1545936408.0,7.38,0.95,4.62,4.25,4.42,4.51,21342371732,14319864.0,0.93,-83825704.0,-5.42,98145568.0,6.35,40245056.0,2.6,-54564896.0,-3.53,182232318.0,2.22,-1107354.0,-0.01,183339672.0,2.23,22621608.0,-204853919.0,299345469.0,2.26,航运港口
301328,维峰电子,64.31,5.17,54520,346181505.59,4.73,1.28,65.1,61.05,61.4,61.15,10247522674,14289189.0,4.13,13714576.0,3.96,574613.0,0.17,-2761442.0,-0.8,-11527748.0,-3.33,-23137311.0,-1.61,4322268.0,0.3,-27459579.0,-1.91,7798897.0,15338414.0,-32493457.0,-1.52,其他电子Ⅱ
600031,三一重工,18.95,3.16,1016096,1878903982.0,1.2,1.15,18.99,17.91,18.3,18.37,174245334081,14166730.0,0.75,9354.0,0.0,14157376.0,0.75,-54114992.0,-2.88,39948256.0,2.13,-284879939.0,-3.51,-233873459.0,-2.88,-51006480.0,-0.63,-13289856.0,298169776.0,-194619136.0,-0.9,工程机械
600098,广州发展,6.69,1.67,306975,201997117.0,0.88,0.75,6.69,6.47,6.56,6.58,23454236723,14154914.0,7.01,10089040.0,4.99,4065874.0,2.01,-3420496.0,-1.69,-10734418.0,-5.31,-5716374.0,-0.46,4219538.0,0.34,-9935912.0,-0.8,33970536.0,-28254160.0,-1121717.0,-0.04,电力
603637,镇海股份,20.22,8.01,165966,324273875.0,6.95,1.2,20.32,18.7,18.72,18.72,4826228433,14120250.0,4.35,4992606.0,1.54,9127644.0,2.81,-4165247.0,-1.28,-9955003.0,-3.07,57008237.0,4.31,50325740.0,3.8,6682497.0,0.51,-41993761.0,-15014474.0,77809451.0,3.39,专业工程
300828,锐新科技,20.86,-3.52,106584,223952383.58,12.63,1.16,21.99,20.5,21.6,21.62,3471562920,14110165.0,6.3,8812312.0,3.93,5297853.0,2.37,10641357.0,4.75,-24751522.0,-11.05,26339203.0,2.53,4299309.0,0.41,22039894.0,2.11,19906045.0,-46245248.0,45892301.0,2.55,通用设备
600064,南京高科,7.49,1.08,162507,119751698.0,0.94,1.05,7.5,7.24,7.41,7.41,12960243934,13994787.0,11.69,4608242.0,3.85,9386545.0,7.84,3918476.0,3.27,-17913264.0,-14.96,22519710.0,4.36,31521839.0,6.11,-9002129.0,-1.74,-13041532.0,-9478178.0,11789996.0,1.04,房地产开发
002042,华孚时尚,3.87,3.2,387784,147309025.75,2.28,1.18,3.87,3.7,3.78,3.75,6581636844,13990748.0,9.5,77094.0,0.05,13913654.0,9.45,-4015457.0,-2.73,-9975292.0,-6.77,-1910154.0,-0.29,-665045.0,-0.1,-1245109.0,-0.19,-13683628.0,15593784.0,-6191160.0,-0.5,纺织制造
300841,康华生物,48.16,3.93,42960,198485490.03,3.61,2.37,48.8,44.31,46.0,46.34,6258242656,13964250.0,7.04,4554001.0,2.29,9410249.0,4.74,-14078477.0,-7.09,114226.0,0.06,19366025.0,3.64,10921646.0,2.06,8444379.0,1.59,-8686747.0,-10679280.0,18301008.0,1.9,生物制品
301076,新瀚新材,28.82,1.12,87061,243729739.98,5.71,1.57,29.0,27.01,28.5,28.5,6575843117,13870472.0,5.69,1937788.0,0.8,11932684.0,4.9,8625796.0,3.54,-22496267.0,-9.23,-19954202.0,-2.17,-12307056.0,-1.34,-7647146.0,-0.83,-5160483.0,25114683.0,-11471216.0,-0.67,化学制品
601618,中国中冶,2.69,0.75,1373012,363974893.0,0.77,1.05,2.7,2.61,2.66,2.67,55660455567,13866585.0,3.81,5295895.0,1.46,8570690.0,2.35,-417767.0,-0.11,-13448818.0,-3.69,24069113.0,1.39,38236844.0,2.21,-14167731.0,-0.82,1379519.0,-25448633.0,-50321614.0,-1.53,专业工程
300478,杭州高新,40.38,1.05,55800,221553622.9,4.41,1.22,40.65,38.38,39.96,39.96,5115055740,13848374.0,6.25,16152574.0,7.29,-2304200.0,-1.04,2227584.0,1.01,-16075958.0,-7.26,-16497125.0,-1.68,-17086570.0,-1.74,589445.0,0.06,23673572.0,-7176446.0,-85732504.0,-4.09,塑料
600971,恒源煤电,7.44,1.92,250033,181175505.0,2.08,1.3,7.46,7.02,7.34,7.3,8928036337,13814724.0,7.63,3615380.0,2.0,10199344.0,5.63,-1295902.0,-0.72,-12518822.0,-6.91,23020059.0,2.97,16093844.0,2.07,6926215.0,0.89,2135656.0,-25155715.0,-30538775.0,-1.87,煤炭开采
603556,海兴电力,22.92,-0.87,74284,169314501.0,1.53,1.59,23.1,22.43,22.82,23.12,11145174776,13800272.0,8.15,5103537.0,3.01,8696735.0,5.14,-19118768.0,-11.29,5318496.0,3.14,30116915.0,4.79,2593572.0,0.41,27523343.0,4.37,-14595650.0,-15521265.0,42234787.0,3.31,电网设备
688191,智洋创新,38.88,-0.64,99211,379945652.0,3.02,0.99,39.28,37.32,39.28,39.13,12752746453,13767047.0,3.62,16281297.0,4.29,-2514250.0,-0.66,15121196.0,3.98,-28888243.0,-7.6,26739815.0,1.41,-18799164.0,-0.99,45538979.0,2.4,33844749.0,-60584564.0,-7636413.0,-0.24,电网设备
300938,信测标准,43.79,-3.55,265610,1160094395.01,8.98,1.34,46.06,42.01,45.4,45.4,14926348425,13669944.0,1.18,-64255032.0,-5.54,77924976.0,6.72,37543232.0,3.24,-51213159.0,-4.41,118884477.0,2.55,-32771798.0,-0.7,151656275.0,3.25,21989514.0,-140873971.0,190485393.0,2.56,专业服务
603933,睿能科技,23.94,-0.95,65777,154867735.0,3.17,1.35,24.32,23.0,24.16,24.17,4968617126,13656105.0,8.82,4123136.0,2.66,9532969.0,6.16,3743270.0,2.42,-17399375.0,-11.23,32768390.0,5.35,5694997.0,0.93,27073393.0,4.42,1700065.0,-34468457.0,10080770.0,0.86,其他电子Ⅱ
603666,亿嘉和,28.16,1.19,57623,159276924.0,2.8,1.17,28.17,26.96,27.82,27.83,5787736627,13594116.0,8.53,-933566.0,-0.59,14527682.0,9.12,6098586.0,3.83,-19692702.0,-12.36,30007962.0,4.32,3048828.0,0.44,26959134.0,3.88,2754426.0,-32762387.0,15618381.0,1.17,自动化设备
600941,中国移动,91.93,0.31,129374,1175626053.0,1.43,1.29,92.01,90.1,91.6,91.65,1992988606517,13583588.0,1.16,-13657823.0,-1.16,27241411.0,2.32,-74739584.0,-6.36,61155984.0,5.2,-321835644.0,-6.5,-352518516.0,-7.12,30682872.0,0.62,905532.0,320930132.0,-707443330.0,-7.71,通信服务
688808,联讯仪器,2484.0,4.68,11041,2702550841.0,5.72,0.66,2528.95,2359.99,2359.99,2373.0,255024000828,13545472.0,0.5,113793408.0,4.21,-100247936.0,-3.71,-12249421.0,-0.45,-1296053.0,-0.05,49494592.0,0.29,321156560.0,1.9,-271661968.0,-1.6,-44643024.0,-4851548.0,92071616.0,0.25,通用设备
300219,鸿利智汇,9.27,2.43,567259,519795746.15,8.03,1.09,9.31,8.98,9.12,9.05,6562636301,13540635.0,2.6,7032846.0,1.35,6507789.0,1.25,28634871.0,5.51,-42175506.0,-8.11,-37929168.0,-1.6,-4106636.0,-0.17,-33822532.0,-1.43,-24250458.0,62179627.0,-192989996.0,-3.94,光学光电子
600671,天目药业,18.34,2.12,83127,156046702.0,6.83,2.83,19.66,17.78,17.84,17.96,2233424751,13533988.0,8.67,12914089.0,8.28,619899.0,0.4,402045.0,0.26,-13936034.0,-8.93,31122019.0,8.34,18648244.0,5.0,12473775.0,3.34,-3317838.0,-27804182.0,23952892.0,4.58,中药Ⅱ
688039,当虹科技,43.95,-0.11,34180,147362706.0,3.09,1.22,44.9,41.91,43.22,44.0,4860932585,13483030.0,9.15,804391.0,0.55,12678639.0,8.6,1177928.0,0.8,-14660959.0,-9.95,-3237209.0,-0.53,-8813160.0,-1.43,5575951.0,0.91,11683394.0,-8446188.0,20441221.0,1.59,IT服务Ⅱ
002296,辉煌科技,9.37,-0.32,152504,138659463.0,4.39,2.26,9.4,8.88,9.36,9.4,3650368535,13476802.0,9.72,-2193434.0,-1.58,15670236.0,11.3,-13450091.0,-9.7,-26711.0,-0.02,-4608608.0,-1.19,-1275314.0,-0.33,-3333294.0,-0.86,-13104249.0,17712855.0,-38706642.0,-4.84,通信设备
603339,四方科技,13.83,2.29,113024,155159746.0,3.65,2.78,14.0,13.22,13.52,13.52,4279571450,13451496.0,8.67,2343574.0,1.51,11107922.0,7.16,3820579.0,2.46,-17272073.0,-11.13,23453304.0,6.04,746810.0,0.19,22706494.0,5.85,9711753.0,-33165057.0,17879482.0,2.9,通用设备
301021,英诺激光,132.68,6.71,131697,1673822528.23,8.62,1.25,134.5,119.29,126.83,124.34,20282783772,13405643.0,0.8,-13563461.0,-0.81,26969104.0,1.61,47637376.0,2.85,-61043024.0,-3.65,47956637.0,0.75,42715085.0,0.66,5241552.0,0.08,-37179600.0,-10777056.0,-138059149.0,-1.3,自动化设备
000895,双汇发展,22.86,0.31,135066,307189599.95,0.39,1.06,23.07,22.44,22.73,22.79,79202155329,13266550.0,4.32,4162091.0,1.35,9104459.0,2.96,-19808771.0,-6.45,6542220.0,2.13,-3595091.0,-0.24,-23125620.0,-1.52,19530529.0,1.28,-41735706.0,45330798.0,-22019196.0,-0.74,食品加工
603386,骏亚科技,18.03,0.61,174269,313637090.0,5.34,0.93,18.5,17.57,18.02,17.92,5883595757,13227587.0,4.22,4209396.0,1.34,9018191.0,2.88,3591563.0,1.15,-16819150.0,-5.36,-669852.0,-0.04,4014774.0,0.27,-4684626.0,-0.31,-49695206.0,50365058.0,-56427198.0,-1.51,元件
600556,天下秀,4.9,2.94,531783,254951441.0,2.94,1.18,4.9,4.7,4.81,4.76,8857963446,13125647.0,5.15,10467739.0,4.11,2657908.0,1.04,-735778.0,-0.29,-12389868.0,-4.86,-6077649.0,-0.56,35410864.0,3.29,-41488513.0,-3.85,-10192589.0,16270243.0,64771495.0,2.22,广告营销
002538,ST司特,5.92,4.96,135280,77825987.0,1.59,1.29,5.92,5.53,5.65,5.64,5053050117,13064855.0,16.79,-4443502.0,-5.71,17508357.0,22.5,-6803064.0,-8.74,-6261791.0,-8.05,-20059915.0,-6.19,-12008579.0,-3.7,-8051336.0,-2.48,5062268.0,14997647.0,-58617821.0,-8.1,农化制品
920592,华信永道,26.98,12.28,53812,139857753.09,10.7,1.46,28.2,23.59,24.02,24.03,2179849100,13055369.0,9.33,1107841.0,0.79,11947528.0,8.54,5352590.0,3.83,-99707.0,-0.07,28834130.0,5.76,8254990.0,1.65,20579140.0,4.11,4384719.0,-5455322.0,31669391.0,3.82,软件开发
300217,东方电热,4.72,2.39,417949,192121403.52,3.37,1.16,4.74,4.45,4.6,4.61,6976051157,13024369.0,6.78,13932938.0,7.25,-908569.0,-0.47,-12538701.0,-6.53,-485668.0,-0.25,3137769.0,0.36,5984424.0,0.69,-2846655.0,-0.33,-18724579.0,15586811.0,-51640437.0,-2.64,家电零部件Ⅱ
301231,荣信文化,35.6,2.77,90488,316082933.17,13.83,1.12,35.92,33.94,34.48,34.64,3004640000,13006397.0,4.11,5947218.0,1.88,7059179.0,2.23,9083444.0,2.87,-22089842.0,-6.99,-40552120.0,-3.07,-8918140.0,-0.68,-31633980.0,-2.4,1014830.0,39537291.0,-61752952.0,-1.6,出版
301325,曼恩斯特,39.7,0.92,41673,162269797.29,2.9,1.22,40.25,37.55,39.01,39.34,5712538602,12987407.0,8.0,7813720.0,4.82,5173687.0,3.19,9006448.0,5.55,-21993855.0,-13.55,17760671.0,2.54,3505403.0,0.5,14255268.0,2.04,-2496950.0,-15263720.0,-8157408.0,-0.56,电池
300056,中创环保,8.28,0.12,307385,249802592.19,7.98,1.24,8.31,7.88,8.2,8.27,3191860868,12979521.0,5.2,-4921807.0,-1.97,17901328.0,7.17,-14245059.0,-5.7,1265539.0,0.51,-7228222.0,-0.67,-22525558.0,-2.08,15297336.0,1.41,15502965.0,-8274742.0,-96213809.0,-4.35,环境治理
600567,山鹰国际,1.36,2.26,1151450,154425242.0,1.83,0.5,1.36,1.31,1.33,1.33,8578136496,12959595.0,8.39,15612647.0,10.11,-2653052.0,-1.72,-8063738.0,-5.22,-4895858.0,-3.17,-78179944.0,-6.62,-71653761.0,-6.07,-6526183.0,-0.55,21334282.0,56845664.0,21429504.0,0.83,造纸
002235,安妮股份,8.47,2.17,380380,317778437.79,6.87,0.86,8.58,8.0,8.23,8.29,4908977245,12923574.0,4.07,8530256.0,2.68,4393318.0,1.38,-9841624.0,-3.1,-3081950.0,-0.97,-145427602.0,-7.23,-114378375.0,-5.68,-31049227.0,-1.54,66157187.0,79270415.0,-173496246.0,-4.28,造纸
688656,浩欧博,102.0,-3.27,7854,78639408.0,1.24,1.17,106.83,97.6,106.83,105.45,6474933480,12801352.0,16.28,4307612.0,5.48,8493740.0,10.8,-4095013.0,-5.21,-8706340.0,-11.07,45285952.0,11.56,17660487.0,4.51,27625465.0,7.05,-9741775.0,-35544177.0,17874971.0,2.82,医疗器械
301588,美新科技,41.27,0.32,65382,269499213.11,8.91,0.85,44.0,39.77,41.16,41.14,4905672208,12793579.0,4.75,-21934218.0,-8.14,34727797.0,12.89,-8723249.0,-3.24,-4070331.0,-1.51,100467603.0,6.91,-52728453.0,-3.63,153196056.0,10.53,-25193278.0,-75274325.0,125398825.0,5.17,家居用品
000708,中信特钢,13.66,0.96,146376,199363278.65,0.29,0.74,13.8,13.36,13.46,13.53,68944183157,12785603.0,6.41,4350769.0,2.18,8434834.0,4.23,-18338961.0,-9.2,5553359.0,2.79,46261352.0,3.98,10462780.0,0.9,35798572.0,3.08,52016996.0,-98278348.0,60224189.0,2.53,特钢Ⅱ
301631,壹连科技,81.14,0.01,29501,240816606.95,6.77,1.42,84.6,79.04,82.0,81.13,10384330630,12785392.0,5.31,5904922.0,2.45,6880470.0,2.86,11989970.0,4.98,-24775361.0,-10.29,37406367.0,4.09,14575252.0,1.6,22831115.0,2.5,23199038.0,-60605404.0,27755500.0,1.59,汽车零部件
603727,博迈科,17.42,9.97,81159,136424969.0,2.88,1.63,17.42,15.4,15.8,15.84,4907549805,12772445.0,9.36,4575197.0,3.35,8197248.0,6.01,3247573.0,2.38,-16020019.0,-11.74,35779295.0,7.52,21518979.0,4.52,14260316.0,3.0,-2110829.0,-33668467.0,32831673.0,4.75,油服工程
600295,鄂尔多斯,12.77,0.87,159110,197441250.0,0.81,1.14,12.83,12.12,12.54,12.66,35740372764,12745754.0,6.46,258039.0,0.13,12487715.0,6.32,9701208.0,4.91,-22446964.0,-11.37,-13560093.0,-1.6,749242.0,0.09,-14309335.0,-1.69,18723512.0,-5163418.0,-17226502.0,-1.02,冶钢原料
300676,华大基因,36.58,2.98,96869,342505881.92,2.33,1.35,36.62,34.35,35.02,35.52,15302038604,12742455.0,3.72,-6629699.0,-1.94,19372154.0,5.66,2882385.0,0.84,-15624840.0,-4.56,39001285.0,3.06,713722.0,0.06,38287563.0,3.0,3098926.0,-42100210.0,5673694.0,0.25,医疗服务
600562,国睿科技,22.4,0.72,149029,324455413.0,1.2,1.47,22.64,21.11,22.23,22.24,27817615616,12739274.0,3.93,4032979.0,1.24,8706295.0,2.68,12288963.0,3.79,-25028236.0,-7.71,28158606.0,2.56,8865707.0,0.81,19292899.0,1.75,3474738.0,-31633344.0,9933077.0,0.48,军工电子Ⅱ
600527,江南高纤,2.33,2.19,735707,165396457.0,4.25,1.02,2.33,2.18,2.25,2.28,4035002902,12630953.0,7.64,9958640.0,6.02,2672313.0,1.62,-11199668.0,-6.77,-1431285.0,-0.87,22897857.0,2.66,3277243.0,0.38,19620614.0,2.28,-10806774.0,-12091080.0,1161984.0,0.08,纺织制造
300868,杰美特,159.79,9.63,46174,719431963.82,5.72,1.03,162.99,147.9,151.0,145.75,20445450080,12626977.0,1.76,-1406148.0,-0.2,14033125.0,1.95,40768005.0,5.67,-53394982.0,-7.42,100093718.0,3.21,9016752.0,0.29,91076966.0,2.92,39549845.0,-139643567.0,78053775.0,1.42,消费电子
000925,众合科技,8.53,4.53,509656,426222401.9,7.59,1.29,8.54,8.15,8.21,8.16,5769434889,12617821.0,2.96,-2726217.0,-0.64,15344038.0,3.6,5882206.0,1.38,-18500027.0,-4.34,-43831691.0,-2.55,-8971782.0,-0.52,-34859909.0,-2.03,16694287.0,27137404.0,-191535462.0,-5.13,轨交设备Ⅱ
000517,荣安地产,1.78,-1.11,469375,81490820.46,1.88,0.77,1.79,1.69,1.79,1.8,5667382023,12608669.0,15.47,4262976.0,5.23,8345693.0,10.24,-1405404.0,-1.72,-11203264.0,-13.75,-15129104.0,-2.96,-5742886.0,-1.12,-9386218.0,-1.83,-34136427.0,49265530.0,26981722.0,1.8,房地产开发
002960,青鸟智控,8.95,-1.86,266848,236096874.26,2.76,0.9,9.08,8.64,9.03,9.12,9430924903,12596206.0,5.34,-6142622.0,-2.6,18738828.0,7.94,-2510812.0,-1.06,-10085393.0,-4.27,-6302586.0,-0.51,-22970478.0,-1.87,16667892.0,1.36,29115224.0,-22812637.0,134421122.0,4.39,专用设备
301363,美好医疗,19.88,0.35,254743,506070869.6,4.88,1.37,20.6,19.29,19.68,19.81,15823820620,12569779.0,2.48,4314739.0,0.85,8255040.0,1.63,14369312.0,2.84,-26939092.0,-5.32,64514054.0,3.2,20233450.0,1.0,44280604.0,2.2,31862915.0,-96376966.0,69838119.0,2.13,医疗器械
920719,宁新新材,10.9,10.1,75894,79242051.63,10.37,2.15,11.03,9.63,9.9,9.9,1014718060,12564868.0,15.86,0.0,0.0,12564868.0,15.86,3413890.0,4.31,-259013.0,-0.33,13582363.0,6.67,2060485.0,1.01,11521878.0,5.66,-5907920.0,-2262027.0,12264212.0,2.52,非金属材料Ⅱ
002978,安宁股份,29.03,7.08,89374,254075574.42,2.42,2.03,29.08,27.1,27.41,27.11,13701868481,12537925.0,4.93,3826248.0,1.51,8711677.0,3.43,5269138.0,2.07,-17807062.0,-7.01,2501829.0,0.37,8811727.0,1.29,-6309898.0,-0.92,-4537753.0,2035926.0,6604407.0,0.56,小金属
000926,福星股份,2.03,2.01,337952,67379576.88,2.15,0.84,2.04,1.95,1.98,1.99,3233718491,12431584.0,18.45,3356336.0,4.98,9075248.0,13.47,-345171.0,-0.51,-12086413.0,-17.94,-9454278.0,-2.32,833656.0,0.2,-10287934.0,-2.52,-961716.0,10415993.0,-13374743.0,-1.47,房地产开发
000709,河钢股份,2.08,0.97,909785,186839684.4,0.88,1.01,2.09,2.02,2.06,2.06,21501211871,12428800.0,6.65,11013355.0,5.89,1415445.0,0.76,-9210243.0,-4.93,-3218560.0,-1.72,-7374070.0,-0.81,11654598.0,1.28,-19028668.0,-2.09,-20107255.0,27481321.0,33624047.0,1.45,普钢
600765,中航重机,14.15,1.8,193913,268965083.0,1.25,0.94,14.19,13.57,13.75,13.9,21967792265,12419107.0,4.62,8226105.0,3.06,4193002.0,1.56,-14214531.0,-5.28,1795424.0,0.67,-25193808.0,-2.21,-22125339.0,-1.94,-3068469.0,-0.27,6701057.0,18492753.0,-23032147.0,-0.9,航空装备Ⅱ
000031,大悦城,2.35,0.86,459237,105295278.54,1.07,1.15,2.35,2.25,2.32,2.33,10072836347,12369701.0,11.75,9001350.0,8.55,3368351.0,3.2,-18980874.0,-18.03,6611173.0,6.28,34836504.0,7.14,15040132.0,3.08,19796372.0,4.06,-36827287.0,1990783.0,60440439.0,5.41,房地产开发
688428,诺诚健华,23.99,0.54,116598,273170341.0,4.34,1.09,24.05,22.83,23.88,23.86,42333808408,12366107.0,4.53,-1128112.0,-0.41,13494219.0,4.94,28727541.0,10.52,-41093649.0,-15.04,25841016.0,2.33,-13008213.0,-1.17,38849229.0,3.5,19397541.0,-45238558.0,36835647.0,1.73,化学制药
688551,科威尔,68.64,-1.94,70354,486151819.0,6.45,0.91,72.5,66.78,70.92,70.0,7481389962,12355758.0,2.54,-14413104.0,-2.96,26768862.0,5.51,19877507.0,4.09,-32233264.0,-6.63,40915996.0,1.54,-36914144.0,-1.39,77830140.0,2.93,77251981.0,-118167977.0,-5432118.0,-0.11,其他电源设备Ⅱ
301055,张小泉,40.19,3.16,85807,343042102.74,5.62,1.15,41.71,38.4,38.96,38.96,6269640000,12323836.0,3.59,5679931.0,1.66,6643905.0,1.94,-3104245.0,-0.9,-9219591.0,-2.69,57457674.0,3.53,35172969.0,2.16,22284705.0,1.37,-2593495.0,-54864179.0,12237838.0,0.56,家居用品
301138,华研精机,31.85,10.71,36405,112042597.64,5.31,2.92,32.54,28.43,28.66,28.77,3822000000,12292596.0,10.97,-2296203.0,-2.05,14588799.0,13.02,5134996.0,4.58,-17427592.0,-15.55,16300190.0,6.35,537314.0,0.21,15762876.0,6.14,9255157.0,-25555347.0,11541600.0,2.85,专用设备
688543,国科军工,40.3,-1.01,72756,289885503.0,2.9,1.16,41.78,38.9,41.17,40.71,10099600450,12204491.0,4.21,579351.0,0.2,11625140.0,4.01,-22412697.0,-7.73,10208206.0,3.52,-60356026.0,-5.01,-50074804.0,-4.16,-10281222.0,-0.85,-8615930.0,68971957.0,9288900.0,0.4,地面兵装Ⅱ
603090,宏盛股份,61.97,-1.45,72986,439234773.0,7.3,2.08,63.82,56.9,60.41,62.88,6197000000,12172343.0,2.77,15205024.0,3.46,-3032681.0,-0.69,7499777.0,1.71,-19672120.0,-4.48,37320974.0,2.82,46874377.0,3.55,-9553403.0,-0.72,-28737433.0,-8583541.0,-32078361.0,-1.41,通用设备
920252,天宏锂电,21.0,3.55,42635,88265009.97,6.25,1.03,21.4,19.68,20.16,20.28,2155663965,12170114.0,13.79,5775580.0,6.54,6394534.0,7.24,1785525.0,2.02,521913.0,0.59,409913.0,0.1,5291192.0,1.27,-4881279.0,-1.17,-17799268.0,-132713.0,19881189.0,2.06,电池
002760,凤形股份,17.88,3.0,71769,125565015.25,6.65,1.75,18.26,16.74,17.2,17.36,1930838063,12138821.0,9.67,7001288.0,5.58,5137533.0,4.09,675811.0,0.54,-12814632.0,-10.21,5412545.0,1.31,8619346.0,2.09,-3206801.0,-0.78,9837494.0,-15250039.0,4306266.0,0.53,通用设备
000518,四环生物,3.18,1.92,507506,157897244.0,4.93,1.4,3.19,3.03,3.11,3.12,3273988786,12138590.0,7.69,-58454.0,-0.04,12197044.0,7.72,-2203771.0,-1.4,-9934819.0,-6.29,-18508790.0,-2.98,-10249483.0,-1.65,-8259307.0,-1.33,2078102.0,16430691.0,-37088988.0,-2.28,生物制品
600785,新华百货,15.43,1.65,76270,115543987.0,3.38,1.04,15.74,14.68,15.02,15.18,3481490650,12122588.0,10.49,2410231.0,2.09,9712357.0,8.41,-5426662.0,-4.7,-6695927.0,-5.8,-8453757.0,-1.52,-12148928.0,-2.18,3695171.0,0.66,-9940122.0,18393878.0,-8419638.0,-0.76,一般零售
300668,杰恩股份,63.8,1.67,71967,448540211.0,7.22,1.22,65.0,59.55,62.13,62.75,7680325217,12109563.0,2.7,-9938386.0,-2.22,22047949.0,4.92,21020945.0,4.69,-33130508.0,-7.39,87264807.0,4.59,5295968.0,0.28,81968839.0,4.32,-22980770.0,-64284036.0,112141737.0,3.46,工程咨询服务Ⅱ
600976,健民集团,27.23,-3.41,50084,133529383.0,3.27,1.78,28.01,25.83,28.01,28.19,4177043878,12094398.0,9.06,6767494.0,5.07,5326904.0,3.99,10358701.0,7.76,-22453099.0,-16.82,23846989.0,5.41,9760999.0,2.21,14085990.0,3.2,19346230.0,-43193219.0,7132843.0,1.07,中药Ⅱ
300943,春晖智控,45.69,10.36,236366,1045865712.97,17.72,2.17,45.94,41.41,41.87,41.4,9312535800,12037972.0,1.15,9736221.0,0.93,2301751.0,0.22,49489592.0,4.73,-61527568.0,-5.88,43575345.0,1.59,47450997.0,1.73,-3875652.0,-0.14,51590189.0,-95165540.0,-66415942.0,-1.63,通用设备
002046,国机精工,68.65,7.79,296364,2005623372.95,5.59,1.4,69.3,65.01,66.7,63.69,36809502127,11973920.0,0.6,-60544.0,0.0,12034464.0,0.6,27091488.0,1.35,-39065392.0,-1.95,-40585279.0,-0.56,-25249455.0,-0.35,-15335824.0,-0.21,102984848.0,-62399536.0,350898478.0,2.04,通用设备
301285,鸿日达,127.75,-5.58,62118,797890905.14,3.01,1.32,135.47,123.04,135.3,135.3,26402092500,11932564.0,1.5,-1065653.0,-0.13,12998217.0,1.63,9853331.0,1.23,-21785895.0,-2.73,-13570643.0,-0.41,-86086189.0,-2.62,72515546.0,2.2,50332851.0,-36762205.0,-43739344.0,-0.9,消费电子
600000,浦发银行,9.16,0.77,745103,678435315.0,0.22,0.94,9.22,8.98,9.03,9.09,305081478828,11895999.0,1.75,8135232.0,1.2,3760767.0,0.55,-13176999.0,-1.94,1280999.0,0.19,-119663629.0,-3.4,-124410075.0,-3.53,4746446.0,0.13,112247152.0,7416460.0,201717215.0,2.66,银行Ⅱ
688109,品茗科技,86.09,3.99,22905,195253636.0,2.91,2.03,87.94,81.68,83.72,82.79,6787533607,11886897.0,6.09,4315636.0,2.21,7571261.0,3.88,12199606.0,6.25,-24086504.0,-12.34,19778197.0,3.76,6440285.0,1.23,13337912.0,2.54,11070769.0,-30848967.0,-21472294.0,-1.64,软件开发
688334,西高院,19.41,3.96,65674,123679849.0,2.1,1.29,19.42,18.1,18.76,18.67,6144807435,11842143.0,9.57,10724923.0,8.67,1117220.0,0.9,-7394953.0,-5.98,-4447189.0,-3.6,14274635.0,2.48,2324419.0,0.4,11950216.0,2.08,16888183.0,-31162820.0,14306474.0,1.96,专业服务
002158,汉钟精机,34.34,-0.03,295648,1026832630.25,5.54,1.96,36.38,33.68,35.51,34.35,18362426933,11834164.0,1.15,-23424222.0,-2.28,35258386.0,3.43,9052528.0,0.88,-20886688.0,-2.03,222379104.0,7.25,83736722.0,2.73,138642382.0,4.52,4274672.0,-226653771.0,233582857.0,5.34,通用设备
